condition,id,area,first_peak,start_size,end_size,bin_prey_area,difference_popping_point_end_of_growth_min,data,sgr_min,sgr_h
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-12,4.021931452157733,39,0.80559434184012,2.92096451837268,"[1.727, 4.427)",16,,0.004332032340051934,0.25992194040311606
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-13,5.748666324012184,42,1.0083629857046401,5.65012086011676,"[4.427, 6.133)",0,,0.005309455569387729,0.31856733416326377
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-14,6.851084045980913,42,1.13440835891772,5.41447081454448,"[6.133, 15.79]",0,,0.005195333580592007,0.3117200148355204
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-15,6.339273025003442,45,1.09056648997404,7.840925656281846,"[6.133, 15.79]",-8,,0.005951569778766913,0.3570941867260148
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-16,4.543371810953856,36,0.98096181761484,2.88808311666492,"[4.427, 6.133)",8,,0.004232138922080264,0.2539283353248158
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-19,4.360877594692456,36,0.95356064952504,3.17305526479884,"[1.727, 4.427)",8,,0.004093162560119797,0.24558975360718782
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-22,2.489088486506862,24,0.6083059315935601,1.77011545860108,"[1.727, 4.427)",8,,0.0065480456409044326,0.39288273845426597
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-23,4.660493508548553,40,0.97548158399688,3.50186928187644,"[4.427, 6.133)",8,,0.004879208239724581,0.29275249438347484
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-24,6.256732455611491,39,1.16728976062548,4.99797305957952,"[6.133, 15.79]",0,,0.005209149581663041,0.31254897489978245
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-26,4.72094550609473,42,0.7398315384246,5.0144137604334,"[4.427, 6.133)",8,,0.00622018141441839,0.3732108848651034
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-29,3.1953565455177975,7,0,0.3640721239032879,"[1.727, 4.427)",336,,-0.00371903497003084,-0.22314209820185038
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-32,7.041190770599698,43,0.82751527631196,5.38158941283672,"[6.133, 15.79]",-48,,0.006029312028049013,0.36175872168294076
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-33,4.439471965821486,32,1.03576415379444,3.04700989158576,"[4.427, 6.133)",48,,0.005315649759413361,0.31893898556480166
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-35,5.663342989701217,39,1.03576415379444,5.4528324498702005,"[4.427, 6.133)",0,,0.006044455284392259,0.3626673170635355
Joe,Joe-005-5467ba78-8403-4955-9ca8-b452526132a8-38,5.254467350679775,44,1.11796765806384,3.75944026192056,"[4.427, 6.133)",8,,0.004139714803271522,0.24838288819629134
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-7,4.0912309677451,36,0.94808041590708,2.61407143576692,"[1.727, 4.427)",8,,0.004157565384431744,0.2494539230659046
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-9,2.4854468173277624,29,0.53706289456008,1.7810759258370001,"[1.727, 4.427)",8,,0.005888503820442707,0.3533102292265624
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-10,4.66690596926459,36,0.80559434184012,3.67723675765116,"[4.427, 6.133)",8,,0.005898855891205902,0.35393135347235416
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-13,4.704017432959816,37,0.76175247289644,2.81684007963144,"[4.427, 6.133)",8,,0.005643040127921551,0.3385824076752931
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-14,3.918969504668384,34,0.7946338746042,3.03056919073188,"[1.727, 4.427)",8,,0.006164603480511319,0.3698762088306792
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-18,5.84129354216851,41,0.91519901419932,4.53215320205292,"[4.427, 6.133)",-72,,0.005747249781625318,0.34483498689751907
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-19,4.460933693613835,35,0.83847574354788,3.1456540967090403,"[4.427, 6.133)",16,,0.005081457261799523,0.3048874357079714
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-25,5.0653400827271,49,0.91519901419932,3.58407278614584,"[4.427, 6.133)",-8,,0.004055736484962937,0.24334418909777622
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-26,3.9433421118653063,40,0.8286086607440095,3.2876344691951,"[1.727, 4.427)",-8,,0.00515004692421802,0.30900281545308117
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-29,4.787248991194522,35,0.8494362107838,3.49090881464052,"[4.427, 6.133)",8,,0.0058186126536745484,0.3491167592204729
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-30,6.413575448954273,44,0.84395597716584,7.046450808974362,"[6.133, 15.79]",-72,,0.007056141789438274,0.4233685073662964
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-31,5.430741641367719,34,0.86039667801972,3.7046379257409603,"[4.427, 6.133)",8,,0.00623751230044944,0.3742507380269664
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-33,2.308931822418514,16,0.5206221937062,1.32073630192836,"[1.727, 4.427)",16,,0.0091691515158347,0.550149090950082
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-36,4.338115989172287,35,0.88231761249156,3.46898788016868,"[1.727, 4.427)",-32,,0.005682178867352013,0.3409307320411208
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-39,4.300633070979933,37,0.9864420512328,3.313504262497961,"[1.727, 4.427)",-64,,0.005059107094499159,0.3035464256699495
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-40,6.6489174977834935,37,1.16180952700752,4.17593801688552,"[6.133, 15.79]",56,,0.004645676021253851,0.27874056127523106
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-41,5.7122897088101325,41,1.16728976062548,5.49667431881388,"[4.427, 6.133)",-56,,0.005237343697453574,0.31424062184721446
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-42,2.336366680041012,25,0.46033962390864003,1.4385359135083693,"[1.727, 4.427)",0,,0.006331430178332058,0.3798858106999235
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-43,6.554589565517645,40,0.9261594814352401,5.77616623332984,"[6.133, 15.79]",-8,,0.006632121792127941,0.39792730752767647
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-45,4.021495009623274,34,0.98096181761484,3.115186741311861,"[1.727, 4.427)",0,,0.004788574803635861,0.2873144882181517
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-49,4.476078179725235,37,0.9316397150532,4.73761317670473,"[4.427, 6.133)",8,,0.006467687622868981,0.38806125737213887
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-51,6.129069282046512,35,1.1563292933895601,4.51023226758108,"[4.427, 6.133)",0,,0.005298977749878551,0.31793866499271306
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-52,4.0257670922235285,34,0.8559140759614505,4.758154748569216,"[1.727, 4.427)",0,,0.006120147124574356,0.3672088274744614
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-54,3.274353910226999,31,0.9864420512328,3.0634088959018277,"[1.727, 4.427)",8,,0.004874898862105081,0.29249393172630483
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-55,3.5523473671847547,33,1.05220485464832,2.75655750983388,"[1.727, 4.427)",8,,0.0041008098483772395,0.24604859090263437
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-56,2.242044938445946,9,0.4384186894368,1.04672462103036,"[1.727, 4.427)",16,,0.014033832237840821,0.8420299342704493
Joe,Joe-005-55ce2bbd-1977-4ec1-8623-6e01a2a76d62-57,5.4015257663342515,41,0.9974025184687201,5.7268441307682005,"[4.427, 6.133)",-104,,0.005797116153393052,0.34782696920358314
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-1,6.426966978463473,45,0.7946338746042,4.7130009114456,"[6.133, 15.79]",8,,0.005432681484740226,0.32596088908441356
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-5,6.986849572374199,47,0.94260018228912,8.1975999798831,"[6.133, 15.79]",-8,,0.006231987509378727,0.3739192505627236
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-7,7.489146891430155,46,1.11248742444588,6.25294655809236,"[6.133, 15.79]",8,,0.005622546167142154,0.33735277002852926
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-8,6.071914029979942,45,0.7836734073682801,5.61175922479104,"[4.427, 6.133)",0,,0.005952758451674004,0.3571655071004402
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-10,6.601966368656988,42,0.9974025184687201,4.47187063225536,"[6.133, 15.79]",16,,0.005207663761738685,0.31245982570432107
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-11,10.479508920467508,45,1.21113162956916,10.10555079151824,"[6.133, 15.79]",-8,,0.005928340032160545,0.3557004019296327
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-13,5.384348389775367,40,0.96452111676096,3.4525471793148,"[4.427, 6.133)",8,,0.004363929098358098,0.26183574590148584
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-14,5.962012056120578,30,1.0716724582972532,3.7265588602128,"[4.427, 6.133)",8,,0.005017261424214477,0.30103568545286863
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-15,7.828656479000662,44,1.44678167514144,4.07181357814428,"[6.133, 15.79]",8,,0.0030770394611643413,0.18462236766986048
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-17,10.882592867910832,58,1.38649910534388,15.114496645111403,"[6.133, 15.79]",-24,,0.006147323809386397,0.3688394285631838
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-18,5.649823164662024,45,1.1563292933895601,4.48283109949128,"[4.427, 6.133)",8,,0.004940503848349388,0.29643023090096327
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-19,5.078325865692512,36,0.87135714525564,3.05797035882168,"[4.427, 6.133)",24,,0.005068931017780069,0.3041358610668041
William,William-005-c0136027-2759-42a9-abdb-a93d6ce70ab1-21,6.270544345914129,26,0.92067924781728006,5.255825074044986,"[6.133, 15.79]",128,,0.0075601723154461705,0.4536103389267702
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-2,7.363199138432046,45,0.98096181761484,8.073559019675622,"[6.133, 15.79]",0,,0.006237859944346012,0.3742715966607607
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-3,7.683592324747846,50,0.95356064952504,7.00373856375288,"[6.133, 15.79]",-8,,0.005325179103281603,0.3195107461968962
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-4,8.424217587456063,41,1.01932345294056,6.70232571476508,"[6.133, 15.79]",8,,0.006377813426318162,0.3826688055790897
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-6,6.196253128977264,44,0.86587691163768,4.384186894368,"[6.133, 15.79]",8,,0.005277268783520777,0.3166361270112466
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-7,12.42645132814693,51,1.2933351338385601,8.949221498128681,"[6.133, 15.79]",0,,0.005326802581231581,0.3196081548738949
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-8,7.591016708873079,40,1.01932345294056,5.63368015926288,"[6.133, 15.79]",8,,0.006362279137293688,0.38173674823762127
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-13,2.57335480780163,17,0.36717565240332,1.22757233042304,"[1.727, 4.427)",16,,0.01044116963379695,0.626470178027817
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-15,4.480758178591342,35,0.81107457545808,2.9319249856086,"[4.427, 6.133)",16,,0.004907203942291772,0.29443223653750633
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-16,2.909198015719546,12,0.11508490597716001,1.13440835891772,"[1.727, 4.427)",16,,0.03365429135813208,2.0192574814879247
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-17,6.672737969251482,44,1.0796060227381201,4.7404020795354,"[6.133, 15.79]",8,,0.0050875760089589585,0.3052545605375375
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-20,11.20046772803883,44,1.7755956922190401,7.87268640725621,"[6.133, 15.79]",0,,0.004105828378760089,0.24634970272560533
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-21,6.472137463882731,42,1.11248742444588,3.75944026192056,"[6.133, 15.79]",-256,,0.004438546698903589,0.26631280193421536
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-23,6.3924212663059325,34,1.48514331046716,3.9622089057850802,"[6.133, 15.79]",16,,0.004450826156008265,0.2670495693604959
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-24,13.173214837988002,59,1.33169676916428,12.77990479708272,"[6.133, 15.79]",16,,0.005407123539058767,0.324427412343526
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-25,11.278373255211676,51,1.13988859253568,9.132989605386577,"[6.133, 15.79]",0,,0.005882458882004175,0.3529475329202505
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-28,7.291396434190289,46,1.0138432193226001,9.041971128050939,"[6.133, 15.79]",-8,,0.006458404004303487,0.38750424025820923
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-30,8.758689432729645,45,1.11248742444588,6.313229127889921,"[6.133, 15.79]",8,,0.005694416422897188,0.3416649853738313
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-32,10.655820317030642,55,1.13440835891772,9.70549373740716,"[6.133, 15.79]",-24,,0.0056560979986430985,0.3393658799185859
William,William-005-9c4ec6d2-ecb0-4b5a-a338-e793d27bc69f-33,6.747112396938663,42,1.09056648997404,5.47475338434204,"[6.133, 15.79]",0,,0.005817236721319081,0.34903420327914486
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-3,6.668862674258307,38,0.97548158399688,5.51311501966776,"[6.133, 15.79]",8,,0.006369671989662846,0.38218031937977076
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-4,9.22905549087038,47,1.13988859253568,5.4528324498702005,"[6.133, 15.79]",8,,0.005106285929600882,0.3063771557760529
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-5,5.268953442488884,39,0.9316397150532,3.9731693730210003,"[4.427, 6.133)",16,,0.005059502170178969,0.3035701302107381
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-7,7.077482033951923,44,0.97548158399688,6.04469768060988,"[6.133, 15.79]",0,,0.005992727943678573,0.3595636766207144
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-8,7.724472758786376,52,1.10700719082792,6.433489175437287,"[6.133, 15.79]",8,,0.004558011181725063,0.27348067090350375
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-14,7.157366027760332,38,1.8084770939268,5.069216096613,"[6.133, 15.79]",16,,0.0037030146710130265,0.2221808802607816
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-15,8.338349953166677,50,1.03028392017648,6.1071890615252915,"[6.133, 15.79]",16,,0.005210020923899275,0.3126012554339565
William,William-005-4ea732aa-d038-45e3-ad6d-94d4589208c7-16,11.585737378158285,54,1.233052564041,10.225730665237727,"[6.133, 15.79]",0,,0.005675269382027389,0.34051616292164333
William,William-007-c3c596cf-76b8-4ec1-aa49-5f976300edf4-12,6.316591230018123,37,0.20276864386452,0.61926639882948,"[6.133, 15.79]",200,,0.0032934541426285096,0.19760724855771059
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-2,6.656035090796183,34,1.0412443874124,4.98153235872564,"[6.133, 15.79]",0,,0.006772550110742394,0.40635300664454366
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-8,2.2065589575325855,17,0.4658198575266,1.46322237599532,"[1.727, 4.427)",16,,0.009879859037189413,0.5927915422313648
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-12,5.712317634184073,39,0.74531177204256,4.8938486208382805,"[4.427, 6.133)",8,,0.006533433894037759,0.3920060336422655
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-14,3.927815248593263,34,0.81107457545808,2.95384592008044,"[1.727, 4.427)",16,,0.005251533466321336,0.31509200797928016
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-15,3.8328952022550595,31,0.6466675669192801,3.30458087162988,"[1.727, 4.427)",8,,0.007536087676213183,0.452165260572791
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-16,3.167428001622608,20,0.74531177204256,1.96192363522968,"[1.727, 4.427)",16,,0.006682192277322972,0.4009315366393783
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-17,3.6319079906692338,29,0.8877978461095201,2.6305121366208,"[1.727, 4.427)",8,,0.005386590659780549,0.32319543958683294
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-19,4.798199196711158,33,0.80011410822216,4.30746362371656,"[4.427, 6.133)",0,,0.0072972717450327,0.437836304701962
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-20,4.199884446865472,35,0.9261594814352401,3.1237331622372,"[1.727, 4.427)",8,,0.0050399291289018235,0.30239574773410943
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-21,2.212401125976929,17,0.18632794301064,1.7961706693098873,"[1.727, 4.427)",8,,0.02011733986201734,1.2070403917210404
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-22,2.2413298342116343,18,0.55898382903192,1.3569353906181572,"[1.727, 4.427)",24,,0.006714525491984783,0.40287152951908695
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-23,4.974483041874638,35,0.77819317375032,3.54023091720216,"[4.427, 6.133)",0,,0.0060883436917918135,0.3653006215075088
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-24,4.625771265616123,36,0.61926639882948,4.42254852969372,"[4.427, 6.133)",0,,0.007578433922138905,0.4547060353283343
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-25,9.249423865143122,45,1.20017116233324,8.32447486568124,"[6.133, 15.79]",-16,,0.006269998525360684,0.37619991152164106
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-26,4.004158698964952,37,0.94260018228912,3.24429830183232,"[1.727, 4.427)",8,,0.004696574351014629,0.28179446106087774
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-27,5.685137812377771,33,0.7836734073682801,5.58435805670124,"[4.427, 6.133)",0,,0.008818133589937233,0.529088015396234
WT,WT-004-28dd9d8d-19c2-4584-8b1a-69c13eec32ba-28,5.383041018105809,40,0.9261594814352401,3.93480773769528,"[4.427, 6.133)",8,,0.0050703484751926185,0.3042209085115571
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-2,6.828671489488215,39,0.94260018228912,4.5759950709966,"[6.133, 15.79]",8,,0.0057365893754587755,0.3441953625275265
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-3,5.1524459732108685,37,0.82751527631196,4.41706829607576,"[4.427, 6.133)",8,,0.006323565223549393,0.3794139134129636
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-4,4.833204135269599,36,0.80011410822216,3.66079605679728,"[4.427, 6.133)",0,,0.0059793942737166985,0.3587636564230019
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-5,5.720263313002709,44,0.9590408831430001,4.47735086587332,"[4.427, 6.133)",8,,0.00472179881818036,0.28330792909082164
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-10,4.620410224299376,32,1.04672462103036,3.52379021634828,"[4.427, 6.133)",8,,0.005712652238901,0.34275913433406
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-13,3.6658406330491373,32,0.6466675669192801,2.8661621821930803,"[1.727, 4.427)",0,,0.006016351363437851,0.36098108180627103
WT,WT-004-1e3b4265-1c5b-448d-a6eb-08d974f9959f-14,5.4316220184822335,37,0.8768373788736,4.5485939029068,"[4.427, 6.133)",8,,0.006570030003020543,0.3942018001812326
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-2,4.23573698774407,32,0.84395597716584,3.88548563513364,"[1.727, 4.427)",8,,0.006399076968519367,0.38394461811116204
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-3,4.241987683245747,36,0.80011410822216,3.6991576921230003,"[1.727, 4.427)",8,,0.006130833822893776,0.36785002937362654
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-4,5.280226548248244,38,0.75627223927848,5.184301002590161,"[4.427, 6.133)",8,,0.0069486794225148765,0.4169207653508926
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-5,4.15700786900244,32,0.66310826777316,2.8552017149571602,"[1.727, 4.427)",8,,0.005181642918476928,0.3108985751086157
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-6,4.771692106960103,37,0.82751527631196,4.3005007010764515,"[4.427, 6.133)",-8,,0.006118603022531389,0.36711618135188334
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-8,3.464257144533144,32,0.72339083757072,3.199611227688877,"[1.727, 4.427)",16,,0.005484468752341705,0.32906812514050227
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-9,3.0718774223191208,35,0.5206221937062,2.8606819485751203,"[1.727, 4.427)",16,,0.00647596188443427,0.38855771306605624
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-11,3.819177898034286,27,0.50966172647028,1.0299235108622518,"[1.727, 4.427)",16,,0.004325722026351957,0.2595433215811174
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-12,4.02116478600764,37,0.7179106039527601,3.24977853545028,"[1.727, 4.427)",8,,0.005515823577311719,0.33094941463870314
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-13,5.6670407697135685,38,1.07412578912016,5.250157718553409,"[4.427, 6.133)",0,,0.005713581388850446,0.3428148833310268
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-15,3.5723636815412263,32,0.7528142547377298,3.9693781860746444,"[1.727, 4.427)",16,,0.007089777958182165,0.4253866774909299
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-16,4.118797974582436,32,0.6466675669192801,3.20045643288864,"[1.727, 4.427)",40,,0.006876246763385932,0.4125748058031559
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-20,3.8266313190333054,34,0.7672327065144,3.2771797035400803,"[1.727, 4.427)",8,,0.005736863422248532,0.3442118053349119
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-21,4.334878618039636,39,0.9042385469634,4.004281759996041,"[1.727, 4.427)",0,,0.005439451239817412,0.3263670743890447
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-22,5.811781207818498,38,1.1782502278614,5.38706964645468,"[4.427, 6.133)",8,,0.005994326920794343,0.3596596152476606
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-24,4.236893478240271,34,0.86587691163768,4.12661591432388,"[1.727, 4.427)",-8,,0.006224334220944772,0.3734600532566863
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-26,6.087113733567076,33,0.94808041590708,6.47763613642872,"[4.427, 6.133)",0,,0.008878115255701076,0.5326869153420646
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-27,3.825685174307067,30,0.95356064952504,3.2826599371580403,"[1.727, 4.427)",8,,0.005913764186364277,0.3548258511818566
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-28,3.69730150055395,34,0.80011410822216,2.84424124772124,"[1.727, 4.427)",8,,0.005132968468232109,0.30797810809392656
WT,WT-004-1070e279-477a-44dd-a329-5abbe7726add-31,4.764930994398126,41,0.98096181761484,4.6143567063223205,"[4.427, 6.133)",0,,0.0056809043729270994,0.340854262375626
WT,WT-005-b74f13ac-5654-46f7-9f12-8d531ffb3cd0-1,3.571071720399658,28,0.87135714525564,2.50994699702568,"[1.727, 4.427)",16,,0.00584180652133735,0.35050839128024097
